point_id;loss_sum_2013;loss_sum_2014;loss_sum_2015;loss_sum_2016;loss_sum_2017;loss_sum_2018;loss_sum_2019
16038_0;4;3;0;0;5;4;0
16041_0;0;0;0;0;0;0;0
231373_0;0;2;149;5;35;2;17
231375_0;55;217;251;345;180;931;377
231377_0;30;104;14;46;310;29;165
231380_0;0;0;0;9;1;0;0
231392_0;10;363;41;134;251;430;395
231399_0;1026;285;233;30387;5340;31;216
231401_0;316;399;305;1559;2286;2055;753
231424_0;8;102;0;0;0;0;0
231427_0;0;0;0;0;2;0;0
246198_0;404;195;317;349;285;204;136
246204_0;0;0;0;0;871;12;0
246223_0;3237;3348;5871;4473;2542;3401;1011
246235_0;24;24;8;1844;474;91;156
246236_0;375;459;883;256;640;256;135
246237_0;0;0;0;0;0;0;0
246239_0;60;563;107;664;664;650;510
246244_0;412;136;217;213;309;592;120
246249_0;19;150;5;78;158;27;69
56611_0;0;0;0;0;0;0;0
56613_0;16;8;15;3;18;34;4
56618_0;53;77;777;582;231;111;444
56623_0;11;38;113;21;9;0;0
56637_0;0;0;0;0;0;0;0
56646_0;392;442;267;109;358;295;174
56654_0;2;0;4;59;95;13;25
56656_0;163;1864;498;391;684;1662;161
56662_0;12;33;860;1503;3782;1753;195
56664_0;1;0;0;0;176;19;13
232664_0;60;9;5;0;0;52;18
232678_0;61;12;10;484;384;54;33
232681_0;23;54;30;489;269;226;993
232688_0;14;2;0;0;5;61;247
232709_0;5;20;0;0;5;0;0
77106_0;126;298;67;160;609;48;23
77108_0;87;263;74;424;2289;2619;418
77112_0;0;0;0;2;0;0;0
77128_0;1;7;4;1;270;29;18
77131_0;62;27;727;739;245;120;12389
77132_0;0;0;0;0;0;0;0
77136_0;1;2;0;12;9;2;73
77137_0;67;101;51;164;278;83;105
77155_0;0;0;0;0;0;0;0
77159_0;3;6;0;52;86;6;23
184116_0;67;348;43;24;56;64;139
184117_0;0;0;0;0;0;0;0
184124_0;319;17;0;22;40;4;9
184133_0;12;13;117;230;262;214;690
184137_0;106;308;1791;896;4670;119;507
184153_0;3;13;0;3;0;0;45
184157_0;13;0;69;35;3;113;789
184405_0;0;22;0;1;0;26;23
184406_0;0;0;0;0;0;0;0
184426_0;0;6;130;1;4;19;20
184433_0;6;6;0;0;10;0;0
184447_0;0;0;0;0;125;2;6
108035_0;52;114;190;132;160;63;167
108041_0;71;1681;121;295;7807;1369;45
108064_0;14;10;59;97;303;0;152
108069_0;204;191;747;4691;669;560;133
108074_0;0;4;79;407;33;2;3057
108077_0;168;968;129;515;1585;974;2118
108080_0;3;10;632;85;1127;11582;730
108089_0;0;0;0;114;3007;269;0
79256_0;1;0;0;0;0;0;23
79274_0;94;105;243;311;726;592;137
79284_0;70;13;0;35;39;1;0
79286_0;0;4;231;12;78;21;109
79287_0;629;803;250;229;514;691;459
227845_0;1;1;0;0;0;0;0
227847_0;8;18;290;94;546;156;36
227863_0;0;0;0;0;318;0;0
227875_0;1036;122;31;106;2975;385;226
227878_0;6;0;0;1;14;0;0
227888_0;0;0;0;0;0;0;0
209912_0;0;4;0;0;0;0;0
209918_0;2;0;0;948;3443;110;46
209921_0;2;0;0;2;28;7;1
209922_0;1366;535;297;272;752;511;309
209933_0;4;0;9;6;18;0;0
209938_0;0;0;0;0;7090;1318;0
209941_0;0;4;72;159;70;0;15
209943_0;11;46;0;53;24;171;55
209954_0;20;1024;551;38326;1645;3;50
146725_0;2;6;0;3;5706;84;0
146730_0;1;2;0;23;90;0;1
146735_0;125;282;94;1520;7427;3570;1476
146750_0;108;314;184;460;849;738;877
146752_0;2;125;77;62;17231;39;3
146754_0;0;0;0;0;1;0;0
146755_0;17;41;89;131;153;47;263
146765_0;0;0;24;0;0;0;0
241747_0;33;831;158;171;41;8;3
241750_0;80;740;1631;2495;2157;245;188
241756_0;1;4;44;0;0;0;10
241758_0;0;0;0;0;0;0;0
241771_0;228;321;120;269;139;689;629
241783_0;6;1;0;0;0;0;0
241796_0;0;0;0;1;0;0;139
3426_0;536;36;191;257;240;403;667
3427_0;10;2;2;5;16889;3442;58
3428_0;1;24;54;27;35;0;699
3429_0;24;63;0;64;105;833;1876
3456_0;16;263;191;1006;1008;326;550
3458_0;20;2;0;0;2;17;0
3460_0;139;170;850;909;780;1970;5946
3470_0;262;329;250;263;1627;6697;1186
3476_0;393;645;1317;1316;3208;3205;1829
99284_0;118;255;298;153;579;220;340
99290_0;324;381;732;1225;685;105;747
99301_0;2;455;99;52;13;171;118
99305_0;0;2;0;0;7;0;1
234128_0;32;27;0;0;0;0;7
234133_0;0;53;1;6;8;11;0
234147_0;0;6;408;54;15;0;0
234153_0;31;667;450;10;323;50;33
234156_0;16;47;40;4;213;25;67
234167_0;110;175;163;847;924;242;195
234168_0;246;226;205;622;392;93;328
234170_0;6;2;170;0;72;43;46
234171_0;0;0;0;1;33;32;0
234175_0;3015;4159;2496;3402;2088;663;3045
17766_0;2;307;5;144;125;0;1578
17773_0;0;0;0;0;0;0;0
17778_0;19;20;4;25;31;537;2855
17780_0;14;98;40;232;159;59;248
17787_0;47;468;209;580;1328;264;2199
17790_0;0;0;0;0;2;0;0
17799_0;0;0;0;0;0;0;0
17807_0;1;0;0;13;0;1;269
17810_0;7;739;282;258;108;331;262
95192_0;1311;943;470;1660;720;670;1147
95200_0;117;905;0;1053;524;0;4
95203_0;1063;1240;400;752;378;699;1442
95208_0;0;0;0;0;0;0;0
95216_0;827;607;1135;763;896;725;691
140006_0;99;59;11;64;0;11;12
140012_0;277;125;167;74;24770;624;5
140016_0;5;3;10;236;233;59;44
140017_0;0;0;0;0;6;0;0
140029_0;3;18;49;71;1832;945;6
140036_0;54;20;0;26;1;5;0
140043_0;13;33;43;533;169;341;141
140047_0;0;0;0;2;1;0;0
140053_0;0;0;0;1;0;0;0
2022_0;0;0;0;0;72;0;0
2029_0;0;0;0;0;2;40;0
2033_0;752;161;0;45;70;829;24
2035_0;0;0;0;0;0;0;0
2040_0;0;0;0;0;0;0;0
2042_0;52;56;536;1541;3;172;1166
2064_0;1161;1207;3879;6013;7733;3766;3473
2072_0;12;13;0;1536;1012;9;3552
4397_0;23;12;619;300;1063;864;383
4399_0;0;0;0;466;348;134;100
4424_0;547;392;708;705;454;280;476
4430_0;22;557;1063;42170;4324;0;1
4433_0;49;551;19;106;166;118;195
4438_0;98;921;1584;2053;2479;374;1404
4444_0;174;368;0;26;166;73;246
4448_0;0;4;0;0;0;0;7
243155_0;0;0;0;23;0;0;0
243159_0;1;0;0;0;0;0;0
243163_0;0;0;0;1;0;0;0
243165_0;8;0;0;3;0;0;0
243172_0;77;216;126;300;0;2018;297
243173_0;0;0;0;0;0;7;29
243199_0;13;217;28;1909;1637;158;316
150430_0;10;68;47;31;7667;692;14
150434_0;1;10;0;10;0;4;45
150436_0;601;162;6;15;38;62;65
150437_0;154;31;3;0;2593;614;46
150457_0;609;262;29;188;275;823;644
150459_0;109;51;10384;0;728;187;28
150468_0;27;27;0;26;592;786;224
150472_0;53;30;0;1;143;85;36
150476_0;1359;464;1184;923;1982;452;246
132616_0;270;339;130;312;487;460;42
132642_0;0;0;0;0;0;0;5
132646_0;505;130;444;328;453;397;807
132651_0;7;6;0;0;6;0;5
174645_0;7;286;2253;569;231;12;3210
174672_0;575;2488;674;239;111;210;996
178495_0;29;1;44;12;40;18;0
178529_0;0;4;0;0;0;0;0
178530_0;0;0;0;10;0;0;0
178545_0;39;447;4452;73;312;16;15
141337_0;137;124;0;19;22;0;465
141341_0;4;0;0;0;0;0;0
141343_0;277;537;63;742;343;609;358
141356_0;0;0;0;0;0;0;0
141358_0;115;92;30;82;55;12;7
141374_0;54;31;18;11;39;26;58
141392_0;1302;640;505;765;677;795;680
141395_0;0;1;0;0;45;82;0
182269_0;0;1;0;3;12;0;4
182270_0;0;0;0;88;0;0;0
182282_0;0;0;0;0;7;0;0
182287_0;3;165;561;30640;9069;7;0
182295_0;1;0;0;0;0;0;249
182297_0;9;8;0;2;12;0;0
182298_0;39;103;781;160;375;378;1336
182311_0;1;0;0;0;0;0;0
158301_0;2;0;0;11;10;0;0
158303_0;22;0;0;0;0;0;0
158304_0;0;0;0;20;37;36;3
158311_0;238;108;13;590;2574;37;117
158316_0;16;1523;1098;3877;3973;3033;6178
158321_0;46;2;7;50;369;5;0
158328_0;2;93;0;57;59;2;83
158332_0;35;21;67;139;2913;1069;433
158333_0;136;28;0;174;4946;652;702
158351_0;5;25;215;602;279;44;232
158795_0;0;0;0;0;0;2;0
158802_0;46;84;0;35;3;0;13
158806_0;0;0;0;0;1;6;0
158807_0;325;204;705;502;568;337;35
158809_0;323;254;1570;3240;1678;60;22
158829_0;823;1297;221;458;310;156;99
168302_0;6;175;132;73;429;790;87
168313_0;2;77;339;5841;718;80;2522
168331_0;458;4856;1186;675;4304;1473;543
168338_0;0;0;0;0;45;0;0
168350_0;0;0;0;2;631;213;0
168356_0;43;233;224;201;813;321;164
168357_0;376;132;21;151;289;166;75
168358_0;40;301;30;108;327;395;731
201120_0;0;0;0;0;3;2;0
201121_0;106;364;99;453;171;5599;2272
201122_0;48;82;57;2;544;7698;15169
201132_0;0;3;10;1;70;118;24
201160_0;33;232;441;285;502;112;479
201162_0;0;0;0;0;44;361;0
201165_0;9;21;66;162;270;83;23
201175_0;173;494;657;669;397;427;354
240769_0;4;5;0;0;2;11;1604
240770_0;35;7;7;780;630;108;88
240776_0;95;33;14;201;217;64;85
240794_0;61;68;33;82;567;55;379
240806_0;0;0;0;0;0;0;3
240823_0;0;0;2;6;84;0;21
16653_0;101;78;0;10;0;0;0
16658_0;0;0;0;5;18;0;0
16664_0;52;137;31;30;30;0;11
16666_0;0;0;0;0;0;0;0
16670_0;0;2;4;78;1138;1144;1609
16690_0;1531;812;362;1960;615;408;321
16702_0;0;0;3;38;648;45;27
16705_0;337;1157;1480;1188;3169;508;379
16708_0;44;525;142;315;144;97;256
28680_0;116;48;109;43;155;492;3
28684_0;68;44;569;1040;3214;81;184
28695_0;0;2;0;0;689;771;76
28696_0;90;191;6;282;1662;117;7
28709_0;159;45;40;109;240;347;79
28714_0;0;0;0;10;6;0;0
164647_0;264;296;121;231;47;3174;38
164655_0;114;463;47;771;928;623;176
164674_0;0;0;0;0;0;0;1762
164677_0;14;37;3;172;83;53;15
164678_0;8;472;5666;6310;3814;7;0
164682_0;17;6;126;0;1;40;21
164687_0;22;36;4;4334;7945;1611;446
40905_0;103;13;42;7;47;53;12
40923_0;1096;1483;1988;565;304;1237;131
40926_0;29;16;10;14;41;7;29
52710_0;20;24;20;506;3;11;65
52714_0;30;34;7;178;16;1;294
52716_0;146;540;525;771;826;586;173
52725_0;1363;480;1155;2782;1407;1434;1178
52731_0;1760;360;363;188;445;184;2416
52739_0;0;0;0;0;34;86;23
52742_0;0;0;0;0;9152;1063;0
52761_0;0;1;0;0;0;0;7
7389_0;0;0;0;44;333;0;0
7392_0;23;5;0;0;0;0;0
7393_0;1139;3719;1907;1896;3251;1091;2233
7410_0;0;4;0;0;0;0;0
7411_0;1;40;0;0;1405;80;10
7412_0;2529;3553;1842;2089;1571;920;473
7423_0;11;167;289;21;187;5;0
76011_0;0;0;0;64;225;0;0
76044_0;281;730;4767;7167;1131;3700;4425
76062_0;6;0;0;0;0;0;0
211692_0;109;40;9;63;37;50;38
211700_0;11;90;26;4;13;2;6
211707_0;8;227;58;269;156;1;58
211714_0;118;28;21;265;574;138;282
211716_0;328;39;104;163;224;259;777
211717_0;116;41;13;29;40;32;31
96693_0;0;0;0;0;0;0;0
96695_0;38;4;0;4;78;57;10554
96697_0;0;0;98;11;17;28;8
96722_0;274;470;310;701;611;326;124
50878_0;30;13;2;13;26;77;14
50894_0;57;46;77;36;574;97;339
50921_0;117;180;396;217;288;615;913
50924_0;109;370;92;293;943;328;1422
50928_0;0;0;0;0;0;0;0
50933_0;0;4540;1396;262;219;426;266
182214_0;1;91;652;3282;138;9;9
182216_0;1;0;0;0;0;0;0
182218_0;56;143;134;243;508;272;125
182225_0;1;0;0;0;0;0;0
182235_0;46;24;1;370;2423;92;10
182236_0;1;0;0;0;0;0;0
182242_0;0;71;2;1066;874;872;161
182246_0;0;0;0;0;7;0;0
182253_0;23;4;0;4;684;92;28
172574_0;47;488;73;337;401;739;532
172581_0;613;641;932;1228;129;448;547
172583_0;1;0;0;0;0;0;0
172587_0;10;6;0;32;61;12;6
172589_0;0;1;395;41;9;0;54
172591_0;28;2;4;0;4;0;0
172596_0;28;13189;1562;8756;11912;1248;3814
172598_0;9;572;335;1686;679;2155;231
172599_0;1;0;0;0;0;0;0
172605_0;219;294;423;681;9704;267;1221
172620_0;1;0;0;102;163;0;0
172623_0;0;0;0;0;0;0;0
226555_0;0;0;5;30;0;0;0
226586_0;211;170;17;309;300;15;2330
226594_0;65;13;52;69;813;503;54
226603_0;66;72;182;318;758;43;0
226612_0;6;1037;2795;330;1044;56;88
226613_0;0;0;0;0;0;0;67
235409_0;156;117;89;17;46;1;0
235416_0;16;2583;744;1309;1381;1551;1711
235417_0;5;58;1;13;2;0;0
235422_0;2109;1087;1421;1067;4544;332;798
235428_0;690;825;569;3482;2888;2067;7053
235431_0;7;16;14;4;16;22;0
235441_0;1206;4069;1265;1097;2465;189;480
235443_0;14;6;918;89;9672;301;174
235446_0;1;0;0;4;8718;2383;0
235457_0;1117;2686;645;1148;1987;614;1556
235458_0;0;7;0;0;0;10;13
143358_0;1;8;38;4;32;106;47
143367_0;15;51;629;4360;513;58;271
143371_0;0;24;2;3;2;0;0
143376_0;15;54;2;114;23735;525;584
143377_0;1;18;0;0;0;0;3
143382_0;58;100;31;292;305;171;373
143402_0;20;26;9;22;276;25;222
92794_0;326;791;818;698;798;207;734
92821_0;93;32;171;49;488;780;456
183611_0;6;6;0;112;581;393;3
183619_0;190;1116;640;1515;917;1779;710
183634_0;26;263;283;526;561;516;681
183637_0;24;620;105;119;138;197;206
183645_0;60;12;32;273;11493;3046;282
183648_0;115;8;921;9;7555;54;1035
183670_0;395;131;816;791;1830;553;112
215643_0;1;0;0;0;0;0;292
215644_0;0;0;0;0;1;0;8
215645_0;0;0;0;0;0;0;0
215650_0;0;0;0;0;0;0;0
215673_0;78;218;171;65;214;246;283
215674_0;18;763;942;865;863;376;357
215678_0;215;1035;869;117;222;550;172
215682_0;0;1;7;0;0;0;0
215687_0;21;11;24;10;27;34;40
215689_0;161;161;15;30;223;0;2
126963_0;0;2;0;0;0;0;0
126964_0;4;11;138;1;406;8;254
126965_0;174;150;1965;2260;2421;264;177
126973_0;16;23;208;769;818;471;382
126978_0;0;0;0;0;0;0;0
126981_0;148;200;257;451;320;262;316
126999_0;161;570;220;536;649;136;192
70400_0;0;0;0;0;15;143;2367
70409_0;5222;566;1119;1885;857;607;607
70419_0;0;4;0;0;0;0;0
70420_0;4;15;0;0;0;0;0
70421_0;130;21;147;5831;2645;81;164
70434_0;478;28;73;887;88;107;855
70436_0;343;630;227;1101;1416;250;1175
70438_0;1;0;0;0;1;0;0
70448_0;4;305;247;1022;11;391;25
108397_0;92;135;72;439;1053;1112;1928
108418_0;87;100;95;51;14143;588;153
108439_0;24;578;117;1407;44;259;406
108444_0;0;6;0;0;0;0;43
108446_0;0;1;0;0;0;0;0
168792_0;3;16;0;2;65;0;0
168795_0;0;2;0;0;0;0;0
168802_0;106;95;47;249;367;943;597
168809_0;0;4;0;1;189;3;0
168810_0;1355;5300;77;55;10392;7561;14
168817_0;0;0;0;0;0;5;0
168826_0;31;265;0;51;91;9;64
168838_0;2;0;0;0;0;0;0
168841_0;61;12;415;1351;4525;2104;1419
105476_0;125;667;181;975;766;27;12
105478_0;0;0;0;1;0;0;0
105489_0;6;0;0;0;1;0;0
105513_0;2;0;0;0;0;1;0
105515_0;0;0;0;2;5;1;3
69007_0;0;0;0;0;0;0;25
69008_0;265;1258;66;415;458;202;749
69034_0;0;0;0;2;3;0;0
69051_0;39;45;28;2;84;49;48
76390_0;33;62;103;181;402;842;101
76393_0;78;83;9;9;11;0;0
76395_0;0;10;0;232;98;4;0
76396_0;411;169;27;146;72;783;204
76398_0;0;6;7;72;484;531;10
76404_0;127;173;200;77;6685;725;626
76405_0;205;625;161;604;367;227;295
76422_0;60;40;77;334;1736;1607;529
146584_0;0;0;0;0;1;1;0
146593_0;0;0;0;0;1;0;11
146615_0;9;203;54;19;11;19;0
146616_0;3671;5537;4783;4214;1932;1621;3197
146620_0;87;760;965;2101;9224;2725;678
146625_0;3;2;13;14;1843;165;0
146626_0;329;4394;570;166;541;62;137
146639_0;156;424;143;30;47;102;10
145739_0;99;633;426;565;289;3277;518
145758_0;508;604;395;759;448;309;1064
145775_0;306;140;430;489;356;419;646
145788_0;101;380;983;3061;996;1798;284
118466_0;59;687;1029;237;770;277;221
118473_0;0;0;0;13;0;5;0
118474_0;0;0;0;0;129;33;76
118477_0;74;895;506;8;0;0;0
118483_0;564;374;257;194;53;171;145
118484_0;0;3;219;54;6823;2975;39
118491_0;75;142;36;400;164;201;125
118492_0;0;5;0;0;0;0;0
118499_0;756;393;334;4202;943;2934;373
118511_0;9;112;75;315;461;89;212
118521_0;0;20;0;41;15295;602;1120
118522_0;6;11;0;1;12118;446;47
52584_0;0;4;0;0;0;0;0
52586_0;672;1114;1052;1664;1637;288;204
52592_0;0;0;0;0;23;0;0
52593_0;1;527;0;0;142;5;0
52608_0;20;2248;2339;3406;63;987;1819
52627_0;14;362;1413;550;286;33;0
52628_0;0;3;0;0;0;0;0
52632_0;367;1052;1234;3111;6866;373;445
52642_0;181;244;114;556;1924;638;705
156840_0;0;0;0;3;90;146;11
156848_0;26;763;274;2814;272;29;24
156856_0;0;1;0;0;49;0;32
156859_0;0;2;0;155;19816;6755;2
156866_0;0;0;0;0;0;4;3
156867_0;2;7;0;383;19;0;0
156883_0;124;239;6;210;1917;76;31
156890_0;33;256;362;317;3409;4544;5712
236881_0;2;2;3;3089;3;0;0
236895_0;290;390;482;511;1841;1343;775
236901_0;1;0;0;0;0;0;0
236913_0;20;17;15;0;41;0;26
176357_0;0;0;0;0;0;0;0
176360_0;1052;939;5;409;866;19;4443
176376_0;41;72;242;563;229;206;543
176392_0;13;47;64;1;47;2884;5
176395_0;156;469;1187;968;7755;709;975
176400_0;1;1550;1049;32485;806;0;3
176407_0;98;100;151;261;111;153;148
171963_0;24;74;8;25;1;8;39
171968_0;0;9;21;0;0;3;0
171969_0;17;82;28;423;466;1137;1190
172002_0;39;0;0;0;2897;1271;769
172003_0;88;151;0;99;22;5;137
172010_0;0;19;0;865;525;0;0
172018_0;0;0;0;0;1106;8;0
172019_0;4;10;0;39;23;2;4
142458_0;2;14;5;4;9;0;2
142466_0;18;306;66;491;434;245;198
142468_0;0;0;0;0;0;0;0
142491_0;0;0;0;0;0;0;0
97299_0;0;2;0;0;0;0;0
97303_0;7;304;433;7568;12600;674;1995
97311_0;152;107;2;184;446;14;2
97322_0;5;60;0;57;115;57;5
97333_0;0;0;0;0;0;0;0
97334_0;14;158;27;4;2039;6716;197
97341_0;305;379;365;358;72;443;233
97342_0;20;173;12;1047;268;188;109
97354_0;113;621;281;660;985;537;311
56975_0;74;293;865;771;57;546;457
56989_0;21;3;223;23;345;117;83
57008_0;0;0;0;13;6;0;0
57010_0;0;92;1208;98;326;966;650
57017_0;0;0;0;0;550;1;0
196500_0;210;88;92;530;987;1385;113
196503_0;184;68;14;191;794;1449;703
196513_0;439;1186;829;973;1512;661;1736
196515_0;67;50;0;75;46;74;30
196534_0;5;33;631;688;12940;648;25
73024_0;79;3;2536;236;9;0;2
73026_0;0;5;15;322;893;605;872
73033_0;0;2;0;0;5;0;0
73034_0;88;4;0;182;11;0;0
73037_0;422;1636;812;357;103;117;78
73048_0;206;523;96;136;781;998;485
73055_0;0;0;0;6;15;0;0
73071_0;0;0;0;0;0;0;0
112606_0;0;0;0;0;1;0;0
112609_0;78;167;114;0;0;1;31
112612_0;0;0;0;0;0;0;0
112638_0;84;51;10;44;78;3;0
112639_0;0;0;0;0;0;0;0
112660_0;454;663;252;4329;381;314;470
35877_0;1;0;0;0;0;0;136
35888_0;31;14;2;58;155;1711;71
35913_0;0;0;0;0;79;3;0
35918_0;72;137;12;3;1;14;353
166349_0;2;0;0;0;1;0;6
166355_0;13;131;26;45;298;20;168
166362_0;2018;1312;1844;1217;1234;5894;865
166370_0;17;0;0;0;47;9;1
166374_0;274;197;174;1292;914;726;924
166375_0;0;1;0;0;0;0;0
166378_0;49;271;178;259;34;83;59
166386_0;25;52;0;1;46;0;0
166388_0;91;41;67;2;545;242;129
166393_0;0;0;0;0;0;0;0
166403_0;149;83;300;295;3079;160;535
18180_0;0;0;0;0;0;0;0
18204_0;443;368;884;891;1998;1327;750
18210_0;410;438;368;808;1098;622;397
18211_0;1;2;0;0;24;0;0
18232_0;0;0;0;0;0;0;0
18234_0;12;12;98;12;95;2455;84
181296_0;116;152;269;415;193;1;2
181301_0;25;10;185;325;225;725;122
181307_0;0;1;0;0;3;0;0
181311_0;958;182;623;1743;444;111;6
181325_0;644;795;1544;670;507;432;727
181338_0;76;93;65;224;418;9;398
181339_0;0;0;0;0;0;1;0
181342_0;193;1815;1622;3825;2846;958;465
181346_0;0;0;0;0;1;0;3
181347_0;7;2;1;0;6;0;0
139875_0;112;904;2946;2475;6649;2011;2471
139883_0;2;1;0;4;25;19;210
139884_0;662;1140;1702;2317;1360;1978;2179
139890_0;0;0;0;1;2;0;0
139900_0;4;13;16;4;4;37;0
139902_0;253;1191;237;548;934;393;587
139905_0;7;47;8;12;140;2;731
139928_0;1713;0;0;0;1;223;5
57044_0;88;68;38;5;6;0;1
57065_0;67;533;586;216;193;33;41
57069_0;202;473;1179;3767;2641;1425;1080
57071_0;1578;502;937;8950;61;0;9
57078_0;389;300;9;21;96;1;49
57091_0;14;2;0;0;0;0;0
57095_0;276;6367;7054;195;804;1077;93
159091_0;0;61;20;79;3773;771;0
159101_0;99;65;17;67;123;374;246
159103_0;1127;1731;1174;967;3711;2991;1387
159130_0;0;0;0;0;0;0;0
159140_0;143;124;360;36;147;21;317
60758_0;3;0;0;4;13;0;3
60767_0;13;23;11;152;487;437;213
60774_0;0;1;0;0;7;0;0
60776_0;22;50;8;6;265;0;1
60800_0;618;110;425;416;108;285;439
52165_0;43;276;601;1177;263;100;143
52169_0;3;0;0;0;0;0;363
52171_0;1;0;0;3;0;0;0
52191_0;3;0;0;21;4;3;6
52193_0;0;0;0;8;0;1030;1735
52203_0;10;96;221;360;383;2858;364
52205_0;1;9;0;22;47;0;0
52214_0;147;341;707;3089;6321;109;202
109581_0;0;0;0;0;0;0;0
109585_0;291;16;39;177;447;320;35
109595_0;0;1;0;0;0;0;0
109601_0;0;0;0;0;0;0;0
109610_0;115;160;235;122;669;124;466
23792_0;6;52;3;99;660;237;3258
23793_0;84;546;67;3714;413;139;313
23799_0;0;64;0;99;7853;496;213
23808_0;47;18;9;95;88;23;106
23816_0;0;2;0;0;0;27;54
23818_0;166;305;409;817;7021;311;380
23845_0;0;0;0;16;0;0;0
35636_0;0;0;0;0;229;0;0
35644_0;566;795;565;499;458;1092;668
35666_0;0;0;0;0;647;3552;0
35670_0;0;7;0;0;0;0;0
35679_0;1693;945;2;143;158;175;8
35681_0;36;36;0;75;27;29;173
73774_0;0;0;105;261;1186;26;11
73777_0;0;0;24;9;0;0;0
73778_0;118;868;121;180;926;194;136
73794_0;95;563;474;503;667;98;132
73801_0;99;95;72;70;113;137;691
50521_0;0;0;0;0;0;0;0
50527_0;61;9;0;0;552;59;9
50541_0;0;0;0;0;6;0;0
50543_0;8;13;18;31;20;16;64
50548_0;32;242;594;2020;3665;350;255
50556_0;0;0;0;0;0;0;0
50561_0;2807;191;0;120;12;126;75
50565_0;73;260;1108;812;6006;277;549
50566_0;0;0;0;0;1;0;0
138593_0;0;6;0;3;63;0;0
138594_0;0;31;0;5;0;0;22
138599_0;0;0;0;57;5;49;234
138607_0;222;60;2549;218;10925;21;718
138627_0;47;0;0;0;0;26;20
138628_0;682;428;107;4;7138;1270;1676
138636_0;222;1433;1518;2075;1823;2237;1565
138639_0;12;2609;2;0;2632;67;0
138645_0;3560;3948;2348;39;9316;940;7
138652_0;1;10;4;3447;46;4;46
183219_0;11;671;251;648;488;415;38
1000_0;7;18;0;3;1;0;0
1004_0;0;0;0;0;0;0;0
1007_0;133;671;135;622;513;172;110
126824_0;19;1037;332;109;243;190;687
126827_0;3;86;209;7;226;570;4
126842_0;65;246;192;376;397;485;94
126852_0;406;4;31;0;1;0;0
126857_0;244;3144;344;1349;1120;494;795
126870_0;1063;1633;864;738;1170;479;77
193802_0;2;109;921;5235;780;70;1989
193808_0;164;40;160;791;624;329;404
193817_0;4;146;27;20;14;8;22
193822_0;37;7;0;0;0;0;0
193833_0;99;105;152;339;406;1030;559
193849_0;0;0;0;1;0;0;0
193857_0;222;384;127;376;340;127;55
231999_0;61;132;85;154;226;546;428
232001_0;247;517;11;136;123;140;244
232014_0;0;0;0;0;1;0;11
232032_0;0;0;11;0;2;0;0
232041_0;189;5;0;4;25;3;34
201914_0;9;52;3034;2013;14268;2149;3114
201917_0;4;0;0;16;178;27;0
201921_0;7;54;10;1354;1011;205;42
201934_0;1124;164;408;369;224;127;578
201937_0;5;86;2864;190;569;627;49
201944_0;17;10;70;34;236;279;16
201955_0;0;14;0;0;0;0;0
201956_0;0;0;0;0;27;0;0
201957_0;0;0;0;0;0;0;0
201963_0;73;117;64;142;61;99;36
201965_0;0;0;2;1;8;1;1
141279_0;48;0;27;3760;1277;513;27
141280_0;15;4;16;37;25;17;758
141284_0;69;840;538;3395;83;1247;45
141296_0;0;1;0;0;0;0;1
141303_0;0;2;0;0;0;0;0
141314_0;156;236;636;1857;2865;1314;1295
141325_0;0;18;0;0;0;0;0
141332_0;204;40;231;194;205;122;83
110963_0;0;0;0;0;3;0;0
110979_0;5;0;0;0;0;0;0
110980_0;31;440;390;1126;946;344;396
110989_0;124;358;525;528;717;456;870
110991_0;0;0;0;0;0;0;0
111000_0;0;176;74;0;7407;35;0
111015_0;0;0;0;0;0;0;0
111017_0;0;0;0;6;13;0;0
72715_0;0;0;0;0;0;0;0
72720_0;4;55;600;227;31;39;239
72723_0;0;2;0;0;1;0;0
72724_0;257;1316;568;206;2338;182;1439
72736_0;593;400;1562;734;14678;690;237
72742_0;25;578;281;135;1096;298;114
72746_0;15;71;0;7;100;88;10
72750_0;0;4;0;17;225;485;0
72754_0;7;49;28;90;79;230;85
72755_0;16;33;8;96;63;11;69
176182_0;5;2;0;0;0;0;0
176201_0;75;601;434;1911;2464;1127;1690
176204_0;243;0;2;0;19280;1335;90
176206_0;91;129;107;458;160;55;301
176209_0;135;128;113;186;173;44;25
176211_0;26;101;49;182;77;76;54
176213_0;313;286;294;4465;572;533;503
176217_0;0;0;0;0;871;12;0
176220_0;144;507;1422;1580;6911;12073;43
141033_0;2733;8695;597;172;423;38;184
141056_0;0;0;0;0;0;3;0
141076_0;64;114;236;127;615;734;100
210879_0;0;6;0;0;16;0;0
210903_0;586;336;531;804;14724;488;145
210910_0;1;0;0;0;0;0;0
210912_0;0;13;95;770;162;156;50
210926_0;8;301;0;3;51;19;2
210929_0;25;29;97;117;0;60;58
187213_0;70;407;313;1317;475;970;167
187225_0;0;2;0;0;0;0;0
187226_0;208;640;7;871;1013;446;461
187228_0;22;35;4;8200;5234;484;430
187236_0;1;997;126;9696;0;142;0
187237_0;52;449;695;618;799;172;42
187248_0;395;311;654;1481;1950;2989;1280
187254_0;52;30;76;82;1402;12952;71
187259_0;53;205;1027;6303;686;334;2726
187261_0;665;925;341;426;564;586;306
187265_0;19;287;2547;2079;4607;598;32
64234_0;40;189;3;23;227;203;536
64238_0;0;0;0;0;56;0;0
